filename,species_label,scientific_name,taxon_id,observation_id,photo_id,observed_on,latitude,longitude,photo_url,license
data\ground_species_dataset\raw\holacanthus_ciliaris\holacanthus_ciliaris_0008.jpg,holacanthus_ciliaris,Holacanthus ciliaris,47235,388545558,711628040,2026-08-03,25.126241473,-80.3590260442,https://inaturalist-open-data.s3.amazonaws.com/photos/711628040/large.jpg,cc-by-nc
data\ground_species_dataset\raw\holacanthus_ciliaris\holacanthus_ciliaris_0009.jpg,holacanthus_ciliaris,Holacanthus ciliaris,47235,388490848,711521547,2025-07-11,16.9669394284,-88.107766248,https://inaturalist-open-data.s3.amazonaws.com/photos/711521547/large.jpg,cc-by-nc
data\ground_species_dataset\raw\holacanthus_ciliaris\holacanthus_ciliaris_0010.jpg,holacanthus_ciliaris,Holacanthus ciliaris,47235,388261633,711072355,2026-08-04,24.7260749294,-77.784324132,https://static.inaturalist.org/photos/711072355/large.jpg,
data\ground_species_dataset\raw\holacanthus_ciliaris\holacanthus_ciliaris_0011.jpg,holacanthus_ciliaris,Holacanthus ciliaris,47235,388148235,710650932,2015-01-03,16.0714327808,-86.9990917713,https://inaturalist-open-data.s3.amazonaws.com/photos/710650932/large.jpg,cc-by-nc
data\ground_species_dataset\raw\holacanthus_ciliaris\holacanthus_ciliaris_0012.jpg,holacanthus_ciliaris,Holacanthus ciliaris,47235,388148233,710650938,2015-01-03,16.0710328974,-86.9984675474,https://inaturalist-open-data.s3.amazonaws.com/photos/710650938/large.jpg,cc-by-nc
data\ground_species_dataset\raw\holacanthus_ciliaris\holacanthus_ciliaris_0013.jpg,holacanthus_ciliaris,Holacanthus ciliaris,47235,388148228,710650826,2015-01-03,16.0719909634,-86.9999760857,https://inaturalist-open-data.s3.amazonaws.com/photos/710650826/large.jpg,cc-by-nc
data\ground_species_dataset\raw\holacanthus_ciliaris\holacanthus_ciliaris_0014.jpg,holacanthus_ciliaris,Holacanthus ciliaris,47235,388148225,710650814,2015-01-03,16.0720701119,-86.997791306,https://inaturalist-open-data.s3.amazonaws.com/photos/710650814/large.jpg,cc-by-nc
data\ground_species_dataset\raw\holacanthus_ciliaris\holacanthus_ciliaris_0015.jpg,holacanthus_ciliaris,Holacanthus ciliaris,47235,388148224,710650810,2015-01-03,16.0715098612,-86.9994558995,https://inaturalist-open-data.s3.amazonaws.com/photos/710650810/large.jpg,cc-by-nc
data\ground_species_dataset\raw\holacanthus_ciliaris\holacanthus_ciliaris_0016.jpg,holacanthus_ciliaris,Holacanthus ciliaris,47235,388148223,710650807,2015-01-03,16.0716098316,-86.9987796581,https://inaturalist-open-data.s3.amazonaws.com/photos/710650807/large.jpg,cc-by-nc
data\ground_species_dataset\raw\holacanthus_ciliaris\holacanthus_ciliaris_0017.jpg,holacanthus_ciliaris,Holacanthus ciliaris,47235,388148221,710650789,2015-01-03,16.0720097138,-86.9991437889,https://inaturalist-open-data.s3.amazonaws.com/photos/710650789/large.jpg,cc-by-nc
data\ground_species_dataset\raw\holacanthus_ciliaris\holacanthus_ciliaris_0018.jpg,holacanthus_ciliaris,Holacanthus ciliaris,47235,388148220,710650776,2015-01-03,16.0713599037,-86.9983114921,https://inaturalist-open-data.s3.amazonaws.com/photos/710650776/large.jpg,cc-by-nc
data\ground_species_dataset\raw\holacanthus_ciliaris\holacanthus_ciliaris_0019.jpg,holacanthus_ciliaris,Holacanthus ciliaris,47235,388004946,710566203,2026-08-03,32.3247596594,-64.7447659134,https://inaturalist-open-data.s3.amazonaws.com/photos/710566203/large.jpg,cc-by-nc
data\ground_species_dataset\raw\holacanthus_ciliaris\holacanthus_ciliaris_0020.jpg,holacanthus_ciliaris,Holacanthus ciliaris,47235,387953499,710465323,2026-08-03,25.1119445,-80.305175,https://static.inaturalist.org/photos/710465323/large.jpg,
data\ground_species_dataset\raw\holacanthus_ciliaris\holacanthus_ciliaris_0021.jpg,holacanthus_ciliaris,Holacanthus ciliaris,47235,387693990,709952487,2026-05-29,11.212129552,-74.2371934642,https://inaturalist-open-data.s3.amazonaws.com/photos/709952487/large.jpg,cc-by
data\ground_species_dataset\raw\holacanthus_ciliaris\holacanthus_ciliaris_0022.jpg,holacanthus_ciliaris,Holacanthus ciliaris,47235,387689224,709927592,2026-05-29,11.2506643128,-74.2219840445,https://inaturalist-open-data.s3.amazonaws.com/photos/709927592/large.jpg,cc-by
data\ground_species_dataset\raw\holacanthus_ciliaris\holacanthus_ciliaris_0023.jpg,holacanthus_ciliaris,Holacanthus ciliaris,47235,387515579,709614614,2026-08-01,24.9356440777,-80.561460672,https://inaturalist-open-data.s3.amazonaws.com/photos/709614614/large.jpg,cc-by
data\ground_species_dataset\raw\holacanthus_ciliaris\holacanthus_ciliaris_0024.jpg,holacanthus_ciliaris,Holacanthus ciliaris,47235,387471703,709531363,2018-10-22,16.130262,-61.820068,https://inaturalist-open-data.s3.amazonaws.com/photos/709531363/large.jpg,cc-by-nc-nd
data\ground_species_dataset\raw\holacanthus_ciliaris\holacanthus_ciliaris_0025.jpg,holacanthus_ciliaris,Holacanthus ciliaris,47235,387417840,709427627,2026-08-01,25.1260985525,-80.3730200195,https://inaturalist-open-data.s3.amazonaws.com/photos/709427627/large.jpg,cc-by-nc
data\ground_species_dataset\raw\holacanthus_ciliaris\holacanthus_ciliaris_0026.jpg,holacanthus_ciliaris,Holacanthus ciliaris,47235,387398143,709387643,2026-08-01,25.0731239322,-80.3200859394,https://inaturalist-open-data.s3.amazonaws.com/photos/709387643/large.jpg,cc-by-nc
data\ground_species_dataset\raw\holacanthus_ciliaris\holacanthus_ciliaris_0027.jpg,holacanthus_ciliaris,Holacanthus ciliaris,47235,387352925,709299373,2026-08-01,25.1107278333,-80.3015133333,https://static.inaturalist.org/photos/709299373/large.jpg,
data\ground_species_dataset\raw\holacanthus_ciliaris\holacanthus_ciliaris_0028.jpg,holacanthus_ciliaris,Holacanthus ciliaris,47235,387343196,709279997,2026-08-01,25.1103333333,-80.30288,https://inaturalist-open-data.s3.amazonaws.com/photos/709279997/large.jpg,cc-by-nc
data\ground_species_dataset\raw\holacanthus_ciliaris\holacanthus_ciliaris_0029.jpg,holacanthus_ciliaris,Holacanthus ciliaris,47235,387285596,709167305,2026-08-01,26.7823067045,-80.0417564289,https://inaturalist-open-data.s3.amazonaws.com/photos/709167305/large.jpg,cc-by-nc
data\ground_species_dataset\raw\holacanthus_ciliaris\holacanthus_ciliaris_0030.jpg,holacanthus_ciliaris,Holacanthus ciliaris,47235,387254730,709108057,2026-08-01,25.1430546786,-80.3638680848,https://inaturalist-open-data.s3.amazonaws.com/photos/709108057/large.jpg,cc-by-nc
data\ground_species_dataset\raw\holacanthus_ciliaris\holacanthus_ciliaris_0031.jpg,holacanthus_ciliaris,Holacanthus ciliaris,47235,386419281,707483323,2026-07-26,17.9935887001,-63.0679519963,https://inaturalist-open-data.s3.amazonaws.com/photos/707483323/large.jpg,cc-by-nc
data\ground_species_dataset\raw\holacanthus_ciliaris\holacanthus_ciliaris_0032.jpg,holacanthus_ciliaris,Holacanthus ciliaris,47235,386401974,707468360,2026-07-25,15.9487076174,-61.7082797322,https://static.inaturalist.org/photos/707468360/large.jpg,
data\ground_species_dataset\raw\holacanthus_ciliaris\holacanthus_ciliaris_0033.jpg,holacanthus_ciliaris,Holacanthus ciliaris,47235,386108304,706911833,2026-07-24,12.1618590833,-68.284721007,https://static.inaturalist.org/photos/706911833/large.jpg,
data\ground_species_dataset\raw\holacanthus_ciliaris\holacanthus_ciliaris_0034.jpg,holacanthus_ciliaris,Holacanthus ciliaris,47235,385804272,706328684,2004-12-28,25.1465968132,-77.3508365231,https://inaturalist-open-data.s3.amazonaws.com/photos/706328684/large.jpg,cc-by-nc
data\ground_species_dataset\raw\holacanthus_ciliaris\holacanthus_ciliaris_0035.jpg,holacanthus_ciliaris,Holacanthus ciliaris,47235,385472749,705695276,2025-05-27,12.16805,-68.30793,https://inaturalist-open-data.s3.amazonaws.com/photos/705695276/large.jpg,cc-by-nc
data\ground_species_dataset\raw\holacanthus_ciliaris\holacanthus_ciliaris_0036.jpg,holacanthus_ciliaris,Holacanthus ciliaris,47235,385467207,705683800,2026-07-14,20.3881916667,-87.0401111667,https://static.inaturalist.org/photos/705683800/large.jpg,
data\ground_species_dataset\raw\holacanthus_ciliaris\holacanthus_ciliaris_0037.jpg,holacanthus_ciliaris,Holacanthus ciliaris,47235,385003461,704807325,2015-12-22,24.7430716667,-80.8764833333,https://inaturalist-open-data.s3.amazonaws.com/photos/704807325/large.jpg,cc-by-nc
data\ground_species_dataset\raw\holacanthus_ciliaris\holacanthus_ciliaris_0038.jpg,holacanthus_ciliaris,Holacanthus ciliaris,47235,384813932,704449787,2000-09-19,18.341145,-64.9348383333,https://inaturalist-open-data.s3.amazonaws.com/photos/704449787/large.jpg,cc-by-nc
data\ground_species_dataset\raw\holacanthus_ciliaris\holacanthus_ciliaris_0039.jpg,holacanthus_ciliaris,Holacanthus ciliaris,47235,384453299,703743707,2025-11-08,21.1992019,-86.7324638868,https://inaturalist-open-data.s3.amazonaws.com/photos/703743707/large.jpg,cc-by-nc
data\ground_species_dataset\raw\holacanthus_ciliaris\holacanthus_ciliaris_0040.jpg,holacanthus_ciliaris,Holacanthus ciliaris,47235,384113985,703095076,2026-07-15,16.0961256165,-86.8971991222,https://inaturalist-open-data.s3.amazonaws.com/photos/703095076/large.jpg,cc-by-nc
data\ground_species_dataset\raw\holacanthus_ciliaris\holacanthus_ciliaris_0041.jpg,holacanthus_ciliaris,Holacanthus ciliaris,47235,383707571,702309695,2026-06-22,14.4884109437,-61.0816022381,https://inaturalist-open-data.s3.amazonaws.com/photos/702309695/large.jpg,cc-by-nc
data\ground_species_dataset\raw\holacanthus_ciliaris\holacanthus_ciliaris_0042.jpg,holacanthus_ciliaris,Holacanthus ciliaris,47235,383498540,701910457,2026-07-13,16.2818161625,-86.6017108999,https://inaturalist-open-data.s3.amazonaws.com/photos/701910457/large.jpg,cc-by-nc
data\ground_species_dataset\raw\holacanthus_ciliaris\holacanthus_ciliaris_0043.jpg,holacanthus_ciliaris,Holacanthus ciliaris,47235,383067480,701075362,2026-07-12,16.2697030366,-86.5956681002,https://inaturalist-open-data.s3.amazonaws.com/photos/701075362/large.jpg,cc-by-nc
data\ground_species_dataset\raw\holacanthus_ciliaris\holacanthus_ciliaris_0044.jpg,holacanthus_ciliaris,Holacanthus ciliaris,47235,383052228,701043274,2026-07-12,16.2669590288,-86.5983688915,https://inaturalist-open-data.s3.amazonaws.com/photos/701043274/large.jpg,cc-by-nc
data\ground_species_dataset\raw\holacanthus_ciliaris\holacanthus_ciliaris_0045.jpg,holacanthus_ciliaris,Holacanthus ciliaris,47235,382800847,700569847,2026-07-18,24.8423755744,-80.7520883643,https://inaturalist-open-data.s3.amazonaws.com/photos/700569847/large.jpg,cc-by-nc
data\ground_species_dataset\raw\holacanthus_ciliaris\holacanthus_ciliaris_0046.jpg,holacanthus_ciliaris,Holacanthus ciliaris,47235,382673222,700319052,2026-07-18,12.0717737047,-68.8629097486,https://inaturalist-open-data.s3.amazonaws.com/photos/700319052/large.jpg,cc-by-nc
data\ground_species_dataset\raw\holacanthus_ciliaris\holacanthus_ciliaris_0047.jpg,holacanthus_ciliaris,Holacanthus ciliaris,47235,382136816,699292303,2026-07-16,26.7832083119,-80.0403164482,https://inaturalist-open-data.s3.amazonaws.com/photos/699292303/large.jpg,cc-by-nc
data\ground_species_dataset\raw\holacanthus_ciliaris\holacanthus_ciliaris_0048.jpg,holacanthus_ciliaris,Holacanthus ciliaris,47235,382135502,699289731,2026-07-16,26.783019748,-80.0404887065,https://inaturalist-open-data.s3.amazonaws.com/photos/699289731/large.jpg,cc-by-nc
data\ground_species_dataset\raw\holacanthus_ciliaris\holacanthus_ciliaris_0049.jpg,holacanthus_ciliaris,Holacanthus ciliaris,47235,382113327,699246767,2025-06-18,24.5484806,-81.4059137,https://inaturalist-open-data.s3.amazonaws.com/photos/699246767/large.jpg,cc-by-nc
data\ground_species_dataset\raw\holacanthus_ciliaris\holacanthus_ciliaris_0050.jpg,holacanthus_ciliaris,Holacanthus ciliaris,47235,381428574,697922109,2025-06-02,26.78257909,-80.043245684,https://inaturalist-open-data.s3.amazonaws.com/photos/697922109/large.jpg,cc-by
data\ground_species_dataset\raw\pomacanthus_paru\pomacanthus_paru_0001.jpg,pomacanthus_paru,Pomacanthus paru,49257,389387250,713241584,2015-12-12,24.5484806,-81.4059137,https://inaturalist-open-data.s3.amazonaws.com/photos/713241584/large.jpg,cc-by-nc-nd
data\ground_species_dataset\raw\pomacanthus_paru\pomacanthus_paru_0002.jpg,pomacanthus_paru,Pomacanthus paru,49257,389153084,712791031,2026-08-07,24.5481232309,-81.4068703538,https://inaturalist-open-data.s3.amazonaws.com/photos/712791031/large.jpg,cc-by-nc
data\ground_species_dataset\raw\pomacanthus_paru\pomacanthus_paru_0003.jpg,pomacanthus_paru,Pomacanthus paru,49257,389109021,712705494,2026-08-05,26.2576597141,-80.0804162398,https://inaturalist-open-data.s3.amazonaws.com/photos/712705494/large.jpg,cc-by-nc
data\ground_species_dataset\raw\pomacanthus_paru\pomacanthus_paru_0004.jpg,pomacanthus_paru,Pomacanthus paru,49257,389102756,712693148,2026-08-07,20.3707346353,-87.0247277538,https://inaturalist-open-data.s3.amazonaws.com/photos/712693148/large.jpg,cc-by-nc
data\ground_species_dataset\raw\pomacanthus_paru\pomacanthus_paru_0005.jpg,pomacanthus_paru,Pomacanthus paru,49257,388960550,712446104,2023-07-07,13.3302750359,-81.3598443732,https://inaturalist-open-data.s3.amazonaws.com/photos/712446104/large.jpg,cc-by-nc
data\ground_species_dataset\raw\pomacanthus_paru\pomacanthus_paru_0006.jpg,pomacanthus_paru,Pomacanthus paru,49257,388898095,712320189,2026-08-01,25.1073338203,-80.3064091775,https://inaturalist-open-data.s3.amazonaws.com/photos/712320189/large.jpg,cc-by-nc
data\ground_species_dataset\raw\pomacanthus_paru\pomacanthus_paru_0007.jpg,pomacanthus_paru,Pomacanthus paru,49257,388854889,712232294,2006-10-07,18.0344727038,-88.0092829093,https://inaturalist-open-data.s3.amazonaws.com/photos/712232294/large.jpg,cc-by-nc-sa
data\ground_species_dataset\raw\pomacanthus_paru\pomacanthus_paru_0008.jpg,pomacanthus_paru,Pomacanthus paru,49257,388827361,712159674,2026-07-24,25.1376780833,-80.2891407778,https://static.inaturalist.org/photos/712159674/large.jpg,
data\ground_species_dataset\raw\pomacanthus_paru\pomacanthus_paru_0009.jpg,pomacanthus_paru,Pomacanthus paru,49257,388490793,711521470,2025-07-05,16.9546301753,-88.1410803208,https://inaturalist-open-data.s3.amazonaws.com/photos/711521470/large.jpg,cc-by-nc
data\ground_species_dataset\raw\pomacanthus_paru\pomacanthus_paru_0010.jpg,pomacanthus_paru,Pomacanthus paru,49257,388477773,711496285,2026-07-26,26.3180555626,-80.0734278614,https://inaturalist-open-data.s3.amazonaws.com/photos/711496285/large.jpg,cc-by-nc
data\ground_species_dataset\raw\pomacanthus_paru\pomacanthus_paru_0011.jpg,pomacanthus_paru,Pomacanthus paru,49257,388331141,711207302,2020-02-04,12.1441867351,-68.3843931421,https://inaturalist-open-data.s3.amazonaws.com/photos/711207302/large.jpg,cc-by-nc
data\ground_species_dataset\raw\pomacanthus_paru\pomacanthus_paru_0012.jpg,pomacanthus_paru,Pomacanthus paru,49257,388087750,710731039,2026-08-03,24.7262955129,-77.7836218463,https://static.inaturalist.org/photos/710731039/large.jpg,
data\ground_species_dataset\raw\pomacanthus_paru\pomacanthus_paru_0013.jpg,pomacanthus_paru,Pomacanthus paru,49257,388087587,710730659,2026-08-03,24.7262946164,-77.7836192028,https://static.inaturalist.org/photos/710730659/large.jpg,
data\ground_species_dataset\raw\pomacanthus_paru\pomacanthus_paru_0014.jpg,pomacanthus_paru,Pomacanthus paru,49257,387984875,710530739,2026-08-03,20.3695668741,-87.0249529702,https://inaturalist-open-data.s3.amazonaws.com/photos/710530739/large.jpg,cc-by-nc
data\ground_species_dataset\raw\pomacanthus_paru\pomacanthus_paru_0015.jpg,pomacanthus_paru,Pomacanthus paru,49257,387952817,710421414,2026-07-27,12.5417536,-81.7018756,https://inaturalist-open-data.s3.amazonaws.com/photos/710421414/large.jpg,cc-by
data\ground_species_dataset\raw\pomacanthus_paru\pomacanthus_paru_0016.jpg,pomacanthus_paru,Pomacanthus paru,49257,387861870,710284163,2026-07-31,26.7833738953,-80.0405867695,https://inaturalist-open-data.s3.amazonaws.com/photos/710284163/large.jpg,cc-by-nc
data\ground_species_dataset\raw\pomacanthus_paru\pomacanthus_paru_0017.jpg,pomacanthus_paru,Pomacanthus paru,49257,387860024,710410904,2026-08-02,20.370745,-87.0247111667,https://inaturalist-open-data.s3.amazonaws.com/photos/710410904/large.jpg,cc-by-nc
data\ground_species_dataset\raw\pomacanthus_paru\pomacanthus_paru_0018.jpg,pomacanthus_paru,Pomacanthus paru,49257,387715937,709998503,2026-07-30,16.5529641588,-88.0956752732,https://inaturalist-open-data.s3.amazonaws.com/photos/709998503/large.jpg,cc-by-nc
data\ground_species_dataset\raw\pomacanthus_paru\pomacanthus_paru_0019.jpg,pomacanthus_paru,Pomacanthus paru,49257,387689219,709926672,2026-05-29,11.2506643128,-74.2219840445,https://inaturalist-open-data.s3.amazonaws.com/photos/709926672/large.jpg,cc-by
data\ground_species_dataset\raw\pomacanthus_paru\pomacanthus_paru_0020.jpg,pomacanthus_paru,Pomacanthus paru,49257,387647374,709865645,2026-08-01,27.1508855065,-79.2617956051,https://inaturalist-open-data.s3.amazonaws.com/photos/709865645/large.jpg,cc-by-nc
data\ground_species_dataset\raw\pomacanthus_paru\pomacanthus_paru_0021.jpg,pomacanthus_paru,Pomacanthus paru,49257,387580108,709699345,2026-05-04,11.3287082559,-74.1095615662,https://inaturalist-open-data.s3.amazonaws.com/photos/709699345/large.jpg,cc-by
data\ground_species_dataset\raw\pomacanthus_paru\pomacanthus_paru_0022.jpg,pomacanthus_paru,Pomacanthus paru,49257,387580057,709683980,2026-05-04,11.3287082559,-74.1095615662,https://inaturalist-open-data.s3.amazonaws.com/photos/709683980/large.jpg,cc-by
data\ground_species_dataset\raw\pomacanthus_paru\pomacanthus_paru_0023.jpg,pomacanthus_paru,Pomacanthus paru,49257,387524673,709631114,2026-08-01,25.1087870974,-80.3079360477,https://inaturalist-open-data.s3.amazonaws.com/photos/709631114/large.jpg,cc-by-nc
data\ground_species_dataset\raw\pomacanthus_paru\pomacanthus_paru_0024.jpg,pomacanthus_paru,Pomacanthus paru,49257,387524420,709630534,2026-08-01,25.106996288,-80.3064762995,https://inaturalist-open-data.s3.amazonaws.com/photos/709630534/large.jpg,cc-by-nc
data\ground_species_dataset\raw\pomacanthus_paru\pomacanthus_paru_0025.jpg,pomacanthus_paru,Pomacanthus paru,49257,387523526,709628689,2026-08-01,25.0748432967,-80.390249328,https://inaturalist-open-data.s3.amazonaws.com/photos/709628689/large.jpg,cc-by-nc
data\ground_species_dataset\raw\pomacanthus_paru\pomacanthus_paru_0026.jpg,pomacanthus_paru,Pomacanthus paru,49257,387514378,709612976,2026-08-01,26.1882278439,-80.0928807204,https://inaturalist-open-data.s3.amazonaws.com/photos/709612976/large.jpg,cc-by-nc
data\ground_species_dataset\raw\pomacanthus_paru\pomacanthus_paru_0027.jpg,pomacanthus_paru,Pomacanthus paru,49257,387500338,709587339,2026-08-01,25.1130073439,-80.3302432045,https://inaturalist-open-data.s3.amazonaws.com/photos/709587339/large.jpg,cc-by-nc
data\ground_species_dataset\raw\pomacanthus_paru\pomacanthus_paru_0028.jpg,pomacanthus_paru,Pomacanthus paru,49257,387469837,709527686,2017-07-13,16.130262,-61.820068,https://inaturalist-open-data.s3.amazonaws.com/photos/709527686/large.jpg,cc-by-nc-nd
data\ground_species_dataset\raw\pomacanthus_paru\pomacanthus_paru_0029.jpg,pomacanthus_paru,Pomacanthus paru,49257,387397606,709386528,2026-08-01,24.9225314278,-80.5701368752,https://inaturalist-open-data.s3.amazonaws.com/photos/709386528/large.jpg,cc-by
data\ground_species_dataset\raw\pomacanthus_paru\pomacanthus_paru_0030.jpg,pomacanthus_paru,Pomacanthus paru,49257,387383427,709359116,2026-08-01,26.7732826142,-80.0472054631,https://inaturalist-open-data.s3.amazonaws.com/photos/709359116/large.jpg,cc-by-nc
data\ground_species_dataset\raw\pomacanthus_paru\pomacanthus_paru_0031.jpg,pomacanthus_paru,Pomacanthus paru,49257,387352630,709298726,2026-08-01,25.1107278333,-80.3015133333,https://static.inaturalist.org/photos/709298726/large.jpg,
data\ground_species_dataset\raw\pomacanthus_paru\pomacanthus_paru_0032.jpg,pomacanthus_paru,Pomacanthus paru,49257,387341150,709276544,2026-08-01,25.1102055,-80.3035283333,https://inaturalist-open-data.s3.amazonaws.com/photos/709276544/large.jpg,cc-by-nc
data\ground_species_dataset\raw\pomacanthus_paru\pomacanthus_paru_0033.jpg,pomacanthus_paru,Pomacanthus paru,49257,387339293,709272668,2026-08-01,25.2223906795,-80.5013258303,https://inaturalist-open-data.s3.amazonaws.com/photos/709272668/large.jpg,cc-by-nc
data\ground_species_dataset\raw\pomacanthus_paru\pomacanthus_paru_0034.jpg,pomacanthus_paru,Pomacanthus paru,49257,387335629,709265648,2026-08-01,25.0416828257,-80.1981909044,https://inaturalist-open-data.s3.amazonaws.com/photos/709265648/large.jpg,cc-by-nc
data\ground_species_dataset\raw\pomacanthus_paru\pomacanthus_paru_0035.jpg,pomacanthus_paru,Pomacanthus paru,49257,387238102,709076174,2026-08-01,26.7824866952,-80.0410910843,https://inaturalist-open-data.s3.amazonaws.com/photos/709076174/large.jpg,cc-by-nc
data\ground_species_dataset\raw\pomacanthus_paru\pomacanthus_paru_0036.jpg,pomacanthus_paru,Pomacanthus paru,49257,387224224,709047875,2024-09-16,12.1671535609,-68.287914531,https://inaturalist-open-data.s3.amazonaws.com/photos/709047875/large.jpg,cc-by
data\ground_species_dataset\raw\pomacanthus_paru\pomacanthus_paru_0037.jpg,pomacanthus_paru,Pomacanthus paru,49257,387058327,708727330,2025-03-07,-22.7529526062,-41.8699511844,https://static.inaturalist.org/photos/708727330/large.jpg,
data\ground_species_dataset\raw\pomacanthus_paru\pomacanthus_paru_0038.jpg,pomacanthus_paru,Pomacanthus paru,49257,387017259,708647418,2026-07-27,-9.7650147125,-35.8358094806,https://inaturalist-open-data.s3.amazonaws.com/photos/708647418/large.jpg,cc-by-nc
data\ground_species_dataset\raw\pomacanthus_paru\pomacanthus_paru_0039.jpg,pomacanthus_paru,Pomacanthus paru,49257,387011690,708639419,2026-07-31,25.0947397573,-80.326536392,https://inaturalist-open-data.s3.amazonaws.com/photos/708639419/large.jpg,cc-by-nc
data\ground_species_dataset\raw\pomacanthus_paru\pomacanthus_paru_0040.jpg,pomacanthus_paru,Pomacanthus paru,49257,387000147,708618293,2026-07-31,25.1394055,-80.2945866667,https://inaturalist-open-data.s3.amazonaws.com/photos/708618293/large.jpg,cc-by-nc
data\ground_species_dataset\raw\pomacanthus_paru\pomacanthus_paru_0041.jpg,pomacanthus_paru,Pomacanthus paru,49257,386999812,708612801,2023-01-03,18.4764593075,-66.3137055242,https://inaturalist-open-data.s3.amazonaws.com/photos/708612801/large.jpg,cc-by-nc
data\ground_species_dataset\raw\pomacanthus_paru\pomacanthus_paru_0042.jpg,pomacanthus_paru,Pomacanthus paru,49257,386949828,708522362,2026-07-31,20.3251723304,-87.0171263194,https://static.inaturalist.org/photos/708522362/large.jpg,
data\ground_species_dataset\raw\pomacanthus_paru\pomacanthus_paru_0043.jpg,pomacanthus_paru,Pomacanthus paru,49257,386947493,708513424,2026-07-31,26.7829889523,-80.0440213644,https://inaturalist-open-data.s3.amazonaws.com/photos/708513424/large.jpg,cc-by-nc
data\ground_species_dataset\raw\pomacanthus_paru\pomacanthus_paru_0044.jpg,pomacanthus_paru,Pomacanthus paru,49257,386460730,707589010,2026-07-29,26.78407,-80.0427805,https://inaturalist-open-data.s3.amazonaws.com/photos/707589010/large.jpg,cc-by-nc
data\ground_species_dataset\raw\pomacanthus_paru\pomacanthus_paru_0045.jpg,pomacanthus_paru,Pomacanthus paru,49257,386326543,707329419,2026-07-22,19.1664368139,-95.8725545971,https://inaturalist-open-data.s3.amazonaws.com/photos/707329419/large.jpg,cc-by-nc
data\ground_species_dataset\raw\pomacanthus_paru\pomacanthus_paru_0046.jpg,pomacanthus_paru,Pomacanthus paru,49257,386220991,707134045,2025-08-21,-23.114493,-44.293951,https://inaturalist-open-data.s3.amazonaws.com/photos/707134045/large.jpg,cc-by
data\ground_species_dataset\raw\pomacanthus_paru\pomacanthus_paru_0047.jpg,pomacanthus_paru,Pomacanthus paru,49257,386220981,707133848,2025-08-21,-23.114493,-44.293951,https://inaturalist-open-data.s3.amazonaws.com/photos/707133848/large.jpg,cc-by
data\ground_species_dataset\raw\pomacanthus_paru\pomacanthus_paru_0048.jpg,pomacanthus_paru,Pomacanthus paru,49257,386174198,707047633,2025-09-12,20.3785245502,-87.0291018113,https://inaturalist-open-data.s3.amazonaws.com/photos/707047633/large.jpg,cc-by-nc
data\ground_species_dataset\raw\pomacanthus_paru\pomacanthus_paru_0049.jpg,pomacanthus_paru,Pomacanthus paru,49257,386148718,706993066,2024-09-16,12.0993743852,-68.2879845275,https://inaturalist-open-data.s3.amazonaws.com/photos/706993066/large.jpg,cc-by
data\ground_species_dataset\raw\pomacanthus_paru\pomacanthus_paru_0050.jpg,pomacanthus_paru,Pomacanthus paru,49257,386126304,706951917,2026-07-28,18.3849366667,-65.592125,https://inaturalist-open-data.s3.amazonaws.com/photos/706951917/large.jpg,cc-by-nc
data\ground_species_dataset\raw\sphyraena_barracuda\sphyraena_barracuda_0001.jpg,sphyraena_barracuda,Sphyraena barracuda,47251,389473498,713409508,2026-08-07,34.606,-76.314,https://inaturalist-open-data.s3.amazonaws.com/photos/713409508/large.jpg,cc-by-nc
data\ground_species_dataset\raw\sphyraena_barracuda\sphyraena_barracuda_0002.jpg,sphyraena_barracuda,Sphyraena barracuda,47251,389466042,713399105,2026-06-23,14.6261720591,-61.1163938418,https://static.inaturalist.org/photos/713399105/large.jpg,
data\ground_species_dataset\raw\sphyraena_barracuda\sphyraena_barracuda_0003.jpg,sphyraena_barracuda,Sphyraena barracuda,47251,389387103,713238067,2015-12-10,25.1249242739,-80.4040340986,https://inaturalist-open-data.s3.amazonaws.com/photos/713238067/large.jpg,cc-by-nc-nd
data\ground_species_dataset\raw\sphyraena_barracuda\sphyraena_barracuda_0004.jpg,sphyraena_barracuda,Sphyraena barracuda,47251,389342881,713160665,2025-12-27,25.0007358128,-77.599597336,https://inaturalist-open-data.s3.amazonaws.com/photos/713160665/large.jpg,cc-by-nc
data\ground_species_dataset\raw\sphyraena_barracuda\sphyraena_barracuda_0005.jpg,sphyraena_barracuda,Sphyraena barracuda,47251,389069270,712627927,2017-05-15,18.458202,-77.3984704,https://static.inaturalist.org/photos/712627927/large.jpg,
data\ground_species_dataset\raw\sphyraena_barracuda\sphyraena_barracuda_0006.jpg,sphyraena_barracuda,Sphyraena barracuda,47251,388926091,712376026,2026-08-05,21.2864348992,-86.7817897508,https://static.inaturalist.org/photos/712376026/large.jpg,
data\ground_species_dataset\raw\sphyraena_barracuda\sphyraena_barracuda_0007.jpg,sphyraena_barracuda,Sphyraena barracuda,47251,388923229,712370281,2026-08-05,21.28047675,-86.7870561645,https://static.inaturalist.org/photos/712370281/large.jpg,
data\ground_species_dataset\raw\sphyraena_barracuda\sphyraena_barracuda_0008.jpg,sphyraena_barracuda,Sphyraena barracuda,47251,388922410,712368317,2026-08-05,21.2828519385,-86.7819646225,https://static.inaturalist.org/photos/712368317/large.jpg,
